id_product;active;product_name;manufacturer;attribute_name;wholesale_price;price;quantity;
"652";"1";"Lifebuoy Hand Wash - Total";"Lifebuoy";"185 ml";"33.300000";"37.000000";"50";
"652";"1";"Lifebuoy Hand Wash - Total";"Lifebuoy";"80 ml";"22.500000";"25.000000";"50";
"652";"1";"Lifebuoy Hand Wash - Total";"Lifebuoy";"900 ml";"130.500000";"145.000000";"50";
"652";"1";"Lifebuoy Hand Wash - Total";"Lifebuoy";"215 ml";"55.800000";"62.000000";"50";
"653";"1";"Lifebuoy Hand Wash - Cool Fresh";"Lifebuoy";"215 ml";"60.300000";"67.000000";"50";
"653";"1";"Lifebuoy Hand Wash - Cool Fresh";"Lifebuoy";"185 ml";"36.000000";"40.000000";"49";
"654";"1";"Dettol Hand Wash PH Balanced - Re-Energize";"Dettol";"185 ml";"35.100000";"39.000000";"0";
"655";"1";"Dettol Hand Wash - Original";"Dettol";"900 ml";"148.500000";"165.000000";"50";
"655";"1";"Dettol Hand Wash - Original";"Dettol";"225 ml";"57.600000";"64.000000";"50";
"656";"1";"Dettol Hand Wash - Skincare";"Dettol";"225 ml";"62.100000";"69.000000";"50";
"656";"1";"Dettol Hand Wash - Skincare";"Dettol";"185 ml";"27.900000";"31.000000";"50";
"656";"1";"Dettol Hand Wash - Skincare";"Dettol";"900 ml";"153.000000";"170.000000";"50";
"657";"1";"Dettol Hand Wash - Sensitive";"Dettol";"900 ml";"148.500000";"165.000000";"50";
"657";"1";"Dettol Hand Wash - Sensitive";"Dettol";"225 ml";"53.100000";"59.000000";"50";
"657";"1";"Dettol Hand Wash - Sensitive";"Dettol";"185 ml";"33.300000";"37.000000";"50";
"658";"1";"Lifebuoy Hand Wash - Nature";"Lifebuoy";"900 ml";"145.000000";"160.000000";"49";
"658";"1";"Lifebuoy Hand Wash - Nature";"Lifebuoy";"215 ml";"62.000000";"69.000000";"49";
"658";"1";"Lifebuoy Hand Wash - Nature";"Lifebuoy";"185 ml";"33.300000";"37.000000";"49";
"659";"1";"Dettol Hand Wash - Kitchen Anti Odour";"Dettol";"250 ml";"70.200000";"78.000000";"50";
"660";"1";"Park Avenue Believe Deodrant Spray";"";"150 ml";"171.000000";"190.000000";"50";
"661";"1";"Park Avenue Delve Deodrant Spray";"Park Avenue";"150 ml";"162.000000";"180.000000";"50";
"662";"1";"Park Avenue Good Morning Deodorant Spray";"Park Avenue";"150 ml";"171.000000";"190.000000";"50";
"663";"1";"Park Avenue Imagine Deodrant Spray";"Park Avenue";"150 ml";"166.500000";"185.000000";"50";
"664";"1";"Park Avenue Tranquil Deodorant Spray";"Park Avenue";"150 ml";"162.000000";"180.000000";"50";
"665";"1";"Park Avenue Cool Value Deodorant Spray";"Park Avenue";"150 ml";"171.000000";"190.000000";"49";
"666";"1";"Park Avenue Storm Deodorant Spray";"Park Avenue";"250 ml";"231.300000";"257.000000";"50";
"666";"1";"Park Avenue Storm Deodorant Spray";"Park Avenue";"150 ml";"171.000000";"190.000000";"50";
"667";"1";"Park Avenue Terra Deodorant Spray";"Park Avenue";"150 ml";"162.000000";"180.000000";"50";
"668";"1";"Park Avenue Voyage Deodorant Spray";"Park Avenue";"150 ml";"220.000000";"234.000000";"49";
"669";"1";"Park Avenue Alpha Deodorant Spray";"Park Avenue";"150 ml";"166.500000";"185.000000";"50";
"670";"0";"Park Avenue Jazz Deodorant Spray";"Park Avenue";"";"";"";"";
"671";"1";"Park Avenue Zing  Deodorant Spray";"Park Avenue";"150 ml";"194.400000";"216.000000";"50";
"672";"1";"Park Avenue Alter Ego Deodorant Spray";"Park Avenue";"150 ml";"194.400000";"216.000000";"50";
"673";"0";"Park Avenue Elevate Perfume Spray";"Park Avenue";"";"";"";"";
"674";"0";"Park Avenue Entice Perfume Spray";"Park Avenue";"";"";"";"";
"675";"1";"Park Avenue Impact - Regal Deodrant Spray";"Park Avenue";"150 ml";"247.500000";"275.000000";"50";
"676";"1";"Park Avenue Impact - Sharp Deodrant Spray";"Park Avenue";"150 ml";"247.500000";"275.000000";"50";
"677";"1";"Park Avenue Impact - Icon Deodrant Spray";"Park Avenue";"150 ml";"247.500000";"275.000000";"50";
"678";"1";"Axe Signature Mysterious - Body Perfume";"Axe";"122 ml";"202.500000";"225.000000";"50";
"679";"1";"Axe Signature Rogue - Body Perfume";"Axe";"122 ml";"202.500000";"225.000000";"50";
"680";"1";"Axe Signature Intense - Body Perfume";"Axe";"122 ml";"202.500000";"225.000000";"50";
"681";"1";"Axe Signature Suave - Body Perfume";"Axe";"122 ml";"202.500000";"225.000000";"50";
"682";"1";"Real Fruit Power Juice - Mango";"Real";"200 ml";"18.000000";"20.000000";"50";
"682";"1";"Real Fruit Power Juice - Mango";"Real";"1 ltr";"89.100000";"99.000000";"50";
"683";"1";"Real Fruit Power Juice - Apple";"Real";"200 ml";"18.000000";"20.000000";"50";
"683";"1";"Real Fruit Power Juice - Apple";"Real";"1 ltr";"81.000000";"90.000000";"50";
"684";"1";"Real Fruit Power Juice - Guava";"Real";"200 ml";"18.000000";"20.000000";"50";
"684";"1";"Real Fruit Power Juice - Guava";"Real";"1 ltr";"81.000000";"90.000000";"50";
"685";"1";"Real Fruit Power Juice - Pomegranate";"Real";"1 ltr";"98.100000";"109.000000";"50";
"686";"1";"Real Fruit Power Juice - Pineapple";"Real";"200 ml";"18.000000";"20.000000";"50";
"686";"1";"Real Fruit Power Juice - Pineapple";"Real";"1 ltr";"81.000000";"90.000000";"49";
"687";"1";"Real Fruit Power Juice - Mixed Fruit";"Real";"200 ml";"18.000000";"20.000000";"50";
"687";"1";"Real Fruit Power Juice - Mixed Fruit";"Real";"1 ltr";"81.000000";"90.000000";"50";
"688";"1";"Real Fruit Power Juice - Litchi";"Real";"200 ml";"18.000000";"20.000000";"50";
"688";"1";"Real Fruit Power Juice - Litchi";"Real";"1 ltr";"81.000000";"90.000000";"49";
"689";"1";"Real Fruit Power Juice - Orange";"Real";"200 ml";"18.000000";"20.000000";"50";
"689";"1";"Real Fruit Power Juice - Orange";"Real";"1 ltr";"81.000000";"90.000000";"50";
"690";"1";"Real Fruit Power Juice - Apricot";"Real";"1 ltr";"89.100000";"99.000000";"50";
"691";"1";"Real Fruit Power Juice - Cranberry";"Real";"1 ltr";"98.100000";"109.000000";"49";
"692";"1";"Real Fruit Power Juice - Peach";"Real";"1 ltr";"89.100000";"99.000000";"50";
"693";"1";"Real Fruit Power Juice - Plum";"Real";"1 ltr";"89.100000";"99.000000";"50";
"694";"1";"Real Fruit Power Juice - Grapes";"Real";"1 ltr";"89.100000";"99.000000";"50";
"694";"1";"Real Fruit Power Juice - Grapes";"Real";"200 ml";"18.000000";"20.000000";"50";
"695";"1";"Real Fruit Power Juice - Tomato";"Real";"1 ltr";"89.100000";"99.000000";"50";
"696";"1";"Rasna Shake Up - Chocolate";"Rasna";"1 pack";"72.000000";"80.000000";"50";
"697";"1";"Rasna Shake Up - Strawberry";"Rasna";"1 pack";"63.000000";"70.000000";"50";
"698";"1";"Rasna Shake Up - Rose";"Rasna";"1 pack";"63.000000";"70.000000";"50";
"699";"1";"Rasna FruitFun - Nagpur Orange";"Rasna";"1 pack";"36.000000";"40.000000";"50";
"700";"1";"Rasna FruitFun - Alphonso Mango";"Rasna";"1 pack";"36.000000";"40.000000";"50";
"701";"0";"Garnier Men Invisible - Naturally Absorbent Mineral Deodorant";"Garnier";"";"";"";"";
"702";"0";"Garnier Mineral - Absolute Dry Deodorant";"Garnier";"";"";"";"";
"703";"0";"Garnier Mineral - Extra Care Deodorant";"Garnier";"";"";"";"";
"704";"0";"Garnier Men Mineral - Sensitive Deodorant";"Garnier";"";"";"";"";
"705";"1";"Engage Mate Deodorant Spray - Man";"Engage";"165 ml";"144.000000";"160.000000";"50";
"706";"1";"Engage Fuzz Deodorant Spray - Man";"Engage";"165 ml";"157.500000";"175.000000";"50";
"707";"1";"Engage Rush Deodorant Spray - Man";"Engage";"165 ml";"144.000000";"160.000000";"50";
"708";"1";"Engage Frost Deodorant Spray - Man";"Engage";"165 ml";"144.000000";"160.000000";"50";
"709";"1";"Engage Urge Deodorant Spray - Man";"Engage";"165 ml";"144.000000";"160.000000";"50";
"710";"1";"Engage Tempt Deodorant Spray - Woman";"Engage";"165 ml";"157.500000";"175.000000";"50";
"711";"1";"Engage Blush Deodorant Spray - Woman";"Engage";"165 ml";"144.000000";"160.000000";"50";
"712";"1";"Engage Intensity Deodorant Spray - Man";"Engage";"165 ml";"157.500000";"175.000000";"50";
"713";"1";"Engage Spell Deodorant Spray - Woman";"Engage";"165 ml";"144.000000";"160.000000";"50";
"714";"1";"Engage Tease Deodorant Spray - Woman";"Engage";"165 ml";"162.000000";"180.000000";"50";
"715";"1";"Engage Drizzle Deodorant Spray - Woman";"Engage";"165 ml";"144.000000";"160.000000";"50";
"716";"1";"Engage Jump Deodorant Spray - Man";"Engage";"165 ml";"144.000000";"160.000000";"50";
"717";"1";"Engage Trail Deodorant Spray - Woman";"Engage";"165 ml";"144.000000";"160.000000";"50";
"718";"1";"Engage O'Whiff Deodorant Spray - Woman";"Engage";"165 ml";"157.500000";"175.000000";"50";
"719";"1";"Playboy Miami Deodorant Spray";"Playboy";"150 ml";"179.100000";"199.000000";"50";
"720";"1";"Playboy Malibu Deodorant Spray";"Playboy";"150 ml";"179.100000";"199.000000";"50";
"721";"1";"Playboy New York Deodorant Spray";"Playboy";"150 ml";"179.100000";"199.000000";"50";
"722";"1";"Playboy Berlin Deodorant Spray";"Playboy";"150 ml";"179.100000";"199.000000";"50";
"723";"1";"Playboy Hollywood Deodorant Spray";"Playboy";"150 ml";"179.100000";"199.000000";"50";
"724";"1";"Playboy Vegas Deodorant Spray";"Playboy";"150 ml";"179.100000";"199.000000";"50";
"725";"1";"Wild Stone Aqua Fresh Deodorant Spray";"Wild Stone";"150 ml";"175.500000";"195.000000";"50";
"726";"1";"Wild Stone Juice Deodorant Spray";"Wild Stone";"150 ml";"144.000000";"160.000000";"50";
"727";"1";"Wild Stone Night Rider Deodorant Spray";"Wild Stone";"150 ml";"162.000000";"180.000000";"50";
"728";"1";"Wild Stone Hydra Energy Deodorant Spray";"Wild Stone";"150 ml";"162.000000";"180.000000";"50";
"729";"1";"Wild Stone Thunder Deodorant Spray";"Wild Stone";"150 ml";"175.500000";"195.000000";"50";
"730";"1";"Wild Stone Ultra Sensual Deodorant Spray";"Wild Stone";"150 ml";"162.000000";"180.000000";"50";
"731";"1";"Wild Stone Red Deodorant Spray";"Wild Stone";"150 ml";"175.500000";"195.000000";"50";
"732";"1";"Wild Stone Forest Spice Deodorant Spray";"Wild Stone";"150 ml";"162.000000";"180.000000";"50";
"733";"1";"Wild Stone Hunt Deodorant Spray";"Wild Stone";"150 ml";"162.000000";"180.000000";"50";
"734";"1";"Wild Stone Smoke Deodorant Spray";"Wild Stone";"150 ml";"162.000000";"180.000000";"50";
"735";"0";"18+ Dare Deodorant Spray";"18 + ";"";"";"";"";
"736";"0";"18+ Surprise Deodorant Spray";"18 + ";"";"";"";"";
"737";"0";"18+ thrill Deodorant Spray";"18 + ";"";"";"";"";
"738";"0";"18+ Impress Deodorant Spray";"18 + ";"";"";"";"";
"739";"0";"18+ Catch Deodorant Spray";"18 + ";"";"";"";"";
"740";"1";"Spinz Exotic Deodorant Spray";"";"150 ml";"153.000000";"170.000000";"50";
"741";"1";"Spinz Black Magic Deodorant Spray";"Spinz";"150 ml";"157.500000";"175.000000";"50";
"741";"1";"Spinz Black Magic Deodorant Spray";"Spinz";"75 ml";"90.000000";"100.000000";"50";
"742";"1";"Spinz Rejuve Deodorant Spray";"Spinz";"150 ml";"144.000000";"160.000000";"50";
"743";"1";"Spinz Samba Deodorant Spray";"Spinz";"150 ml";"144.000000";"160.000000";"50";
"744";"1";"Spinz Hypnotty Deodorant Spray";"Spinz";"150 ml";"144.000000";"160.000000";"50";
"745";"1";"Spinz Hip - Hop Deodorant Spray";"Spinz";"150 ml";"117.000000";"130.000000";"50";
"746";"1";"Spinz Sensitive Deodorant Spray";"Spinz";"90 ml";"90.000000";"100.000000";"50";
"747";"1";"Nivea Whitening Sensitive Deodrant";"Nivea";"150 ml";"179.100000";"199.000000";"50";
"748";"1";"Nivea Fresh Natural Mist Deodrant";"Nivea";"150 ml";"162.000000";"180.000000";"50";
"749";"1";"Nivea Men Sport Deodorant";"Nivea";"150 ml";"147.600000";"164.000000";"50";
"750";"1";"Nivea for Men Fresh Active Original Deodorant ";"Nivea";"150 ml";"157.500000";"175.000000";"50";
"751";"1";"Nivea for Men Silver Protect Deodorant ";"Nivea";"150 ml";"166.500000";"185.000000";"50";
"752";"0";"Nivea for Men SP Polar Blue Deodorant";"Nivea";"";"";"";"";
"753";"1";"Nivea Men Fresh Power Boost Deodorant ";"Nivea";"150 ml";"171.000000";"190.000000";"50";
"754";"1";"Nivea Men Fresh Power Charge Deodorant";"Nivea";"150 ml";"171.000000";"190.000000";"50";
"755";"1";"Nivea Fresh Active Rush  Deodorant - For Men";"Nivea";"150 ml";"157.500000";"175.000000";"50";
"756";"1";"Nivea Fresh Active Burst Deodorant- For Men ";"Nivea";"150 ml";"157.500000";"175.000000";"50";
"757";"1";"Nivea for Men Cool Kick Deodorant";"Nivea";"150 ml";"157.500000";"175.000000";"50";
"758";"1";"Yardley Morning Dew Deodorant Spray ";"Yardley";"150 ml";"157.500000";"175.000000";"50";
"759";"1";"Yardley Arthur Deodorant Spray";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"760";"1";"Yardley Elegance Deodorant Spray ";"Yardley";"150 ml";"157.500000";"175.000000";"50";
"761";"1";"Yardley Charming Princess Deodorant Spray";"Yardley";"150 ml";"153.000000";"170.000000";"50";
"762";"1";"Yardley Lace Deodorant Spray ";"Yardley";"150 ml";"157.500000";"175.000000";"50";
"763";"1";"Yardley Lace Satin Deodorant Spray ";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"764";"1";"Yardley London Mist Deodorant Spray";"Yardley";"150 ml";"171.000000";"190.000000";"50";
"765";"1";"Yardley Equity Deodorant Spray ";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"766";"1";"Yardley Legend Deodorant Spray";"Yardley";"150 ml";"157.500000";"175.000000";"50";
"767";"1";"Yardley Elite Deodorant Spray ";"Yardley";"180 ml";"153.000000";"170.000000";"50";
"768";"1";"Yardley Gold Deodorant Spray ";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"769";"1";"Yardley Gold Elegance Deodorant Spray ";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"770";"1";"Yardley Gentleman Deodorant Spray ";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"771";"1";"Yardley English Rose Deodorant Spray ";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"772";"1";"Yardley Red Roses Deodorant Spray";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"773";"1";"Yardley English Lavender Deodorant Spray";"Yardley";"150 ml";"162.000000";"180.000000";"50";
"774";"1";"Cerelac Rice Vegetables - Stage 2";"Cerelac";"300 gm";"145.800000";"162.000000";"50";
"775";"1";"Cerelac Wheat-Rice Mixed Fruit - Stage 3";"Cerelac";"300 gm";"158.400000";"176.000000";"50";
"776";"1";"Cerelac Wheat Apple Cherry - Stage 2";"Cerelac";"300 gm";"178.000000";"184.000000";"50";
"777";"1";"Cerelac Multi Grain Dal Veg - Stage 4";"Cerelac";"300 gm";"157.500000";"175.000000";"50";
"778";"1";"Cerelac Rice - Stage 1";"Cerelac";"300 gm";"124.200000";"138.000000";"50";
"779";"1";"Cerelac Wheat - Rice Mixed Veg - Stage 3";"Cerelac";"300 gm";"150.300000";"167.000000";"50";
"780";"1";"Cerelac Multi Grain 5 Fruits - Stage 4";"Cerelac";"300 gm";"190.800000";"212.000000";"50";
"781";"1";"Cerelac Wheat Apple - Stage 1";"Cerelac";"300 gm";"135.000000";"150.000000";"50";
"782";"1";"Cerelac Wheat Orange - Stage 2";"Cerelac";"300 gm";"151.200000";"168.000000";"50";
"783";"1";"Cerelac Wheat - Stage 1";"Cerelac";"300 gm";"126.000000";"140.000000";"50";
"784";"1";"Johnson’s Baby Hair Oil";"Johnson and Johnson";"200 ml";"99.000000";"110.000000";"50";
"784";"1";"Johnson’s Baby Hair Oil";"Johnson and Johnson";"50 ml";"36.000000";"40.000000";"50";
"784";"1";"Johnson’s Baby Hair Oil";"Johnson and Johnson";"100 ml";"56.700000";"63.000000";"50";
"785";"1";"Libero Baby Wash - Hair & Body";"Libero";"100 ml";"54.000000";"60.000000";"50";
"786";"1";"Johnson’s Baby Powder";"Johnson and Johnson";"400 gm";"135.000000";"150.000000";"50";
"786";"1";"Johnson’s Baby Powder";"Johnson and Johnson";"200 gm";"89.100000";"99.000000";"50";
"786";"1";"Johnson’s Baby Powder";"Johnson and Johnson";"100 gm";"45.000000";"50.000000";"50";
"786";"1";"Johnson’s Baby Powder";"Johnson and Johnson";"50 gm";"24.300000";"27.000000";"50";
"786";"1";"Johnson’s Baby Powder";"Johnson and Johnson";"30 gm";"9.000000";"10.000000";"50";
"787";"1";"Johnson’s Baby Soap";"Johnson and Johnson";"50 gm";"21.600000";"24.000000";"50";
"787";"1";"Johnson’s Baby Soap";"Johnson and Johnson";"25 gm";"9.000000";"10.000000";"50";
"788";"1";"Himalaya Refreshing baby soap";"Himalaya";"125 gm";"49.500000";"55.000000";"50";
"789";"1";"Johnson’s Baby Soap Blossoms";"Johnson and Johnson";"75 gm";"36.000000";"40.000000";"50";
"790";"1";"Johnson’s Baby Soap milk soap";"Johnson and Johnson";"75 gm";"36.000000";"40.000000";"50";
"791";"1";"Johnson’s Baby Cream";"Johnson and Johnson";"30 gm";"36.000000";"40.000000";"50";
"791";"1";"Johnson’s Baby Cream";"Johnson and Johnson";"50 gm";"58.500000";"65.000000";"50";
"792";"1";"Johnson’s buds";"Johnson and Johnson";"60 pc";"31.500000";"35.000000";"50";
"792";"1";"Johnson’s buds";"Johnson and Johnson";"30 pc";"18.000000";"20.000000";"48";
"792";"1";"Johnson’s buds";"Johnson and Johnson";"150 pc";"63.000000";"70.000000";"50";
"793";"1";"Dabur Lal Tail- Ayurvedic Medicine";"Dabur";"200 ml";"114.300000";"127.000000";"50";
"794";"0";"Baby Coo’s Wet towel - Olive";"Baby Coo's";"";"";"";"";
"795";"0";"Baby Coo’s wet towel - Almond Red";"Baby Coo's";"";"";"";"";
"796";"1";"Himalaya's Diaper Rash Cream";"Himalaya";"20 gm";"45.000000";"50.000000";"50";
"797";"1";"Johnson’s Baby Care Collection - Compact";"Johnson and Johnson";"1 pc";"360.900000";"401.000000";"50";
"798";"1";"Johnson’s Baby Care Collection - Superior";"Johnson and Johnson";"1 pc";"450.900000";"501.000000";"50";
"799";"1";"Johnson’s Baby tip to toe wash";"Johnson and Johnson";"100 ml";"63.000000";"70.000000";"50";
"800";"0";"Johnson’s Baby Combi Pack";"Johnson and Johnson";"";"";"";"";
"801";"1";"Johnson’s Baby Toothbrush";"Johnson and Johnson";"1 pc";"27.000000";"30.000000";"50";
"802";"1";"Libero Baby Powder";"Libero";"100 gm";"43.200000";"48.000000";"50";
"803";"1";"Johnson’s Baby Powder Blossoms";"Johnson and Johnson";"200 gm";"89.100000";"99.000000";"50";
"803";"1";"Johnson’s Baby Powder Blossoms";"Johnson and Johnson";"100 gm";"49.500000";"55.000000";"50";
"804";"1";"Johnson’s Baby Skincare wipes";"Johnson and Johnson";"80 pc";"171.000000";"220.000000";"49";
"804";"1";"Johnson’s Baby Skincare wipes";"Johnson and Johnson";"20 pc";"58.500000";"65.000000";"50";
"804";"1";"Johnson’s Baby Skincare wipes";"Johnson and Johnson";"10 pc";"31.500000";"35.000000";"50";
"805";"1";"Johnson’s Baby milk lotion";"Johnson and Johnson";"100 ml";"78.300000";"87.000000";"50";
"805";"1";"Johnson’s Baby milk lotion";"Johnson and Johnson";"50 ml";"42.300000";"47.000000";"50";
"806";"1";"Adiction - A day in Sydney Men Deodorant";"Adiction";"150 ml";"162.000000";"180.000000";"50";
"807";"1";"Adiction - A day in Rome Men Deodorant";"Adiction";"150 ml";"135.000000";"150.000000";"50";
"808";"1";"Adiction - A day in Mexico Men Deodorant";"Adiction";"150 ml";"135.000000";"150.000000";"50";
"809";"1";"Adiction - A day in France Men Deodorant";"Adiction";"150 ml";"162.000000";"180.000000";"50";
"810";"1";"Adiction - A day in Sydney Men Deodorant";"Adiction";"150 ml";"162.000000";"180.000000";"50";
"811";"1";"Adidas Deodorant Body Spray - Pure Game For Men";"Adidas";"150 ml";"179.100000";"199.000000";"50";
"812";"1";"Adidas Deo Body Spray - Dynamic Pulse For Men";"Adidas";"150 ml";"179.100000";"199.000000";"50";
"813";"1";"Adidas Deo Body Spray - Ice Dive (For Men)";"Adidas";"150 ml";"179.100000";"199.000000";"50";
"814";"1";"Adidas Deo Body Spray - Team Force (For Men)";"Adidas";"150 ml";"179.100000";"199.000000";"50";
"815";"0";"Adidas Deo Body Spray - Intense Touch (For Men)";"Adidas";"";"";"";"";
"816";"1";"Adidas Deo Body Spray - Victory League (For Men)";"Adidas";"150 ml";"179.100000";"199.000000";"50";
"817";"0";"Adidas Deo Body Spray - Floral Dream (For Women)";"Adidas";"";"";"";"";
"818";"1";"Adidas Deo Body Spray - Fruity Rhythm (For Women)";"Adidas";"150 ml";"180.000000";"200.000000";"50";
"819";"0";"Adidas Deo Body Spray - Natural Vitality (For Women)";"Adidas";"";"";"";"";
"820";"0";"Adidas Deo Body Spray - Pure Lightness (For Women)";"Adidas";"";"";"";"";
"821";"1";"Old Spice Deodorant Spray - Original For Men";"Old Spice";"150 ml";"162.000000";"180.000000";"50";
"822";"1";"Old Spice Deodorant Spray - Musk (For Men)";"Old Spice";"150 ml";"135.000000";"150.000000";"50";
"823";"1";"Old Spice Deodorant Spray - White Water (For Men)";"Old Spice";"150 ml";"135.000000";"150.000000";"50";
"824";"1";"Old Spice Deodorant Spray - Fresh Lime (For Men)";"Old Spice";"150 ml";"135.000000";"150.000000";"50";
"825";"1";"Old Spice Deodorant Spray - Sport (For Men)";"Old Spice";"150 ml";"162.000000";"180.000000";"50";
"826";"1";"Old Spice Deodorant Spray - Fresh (For Men)";"Old Spice";"150 ml";"162.000000";"180.000000";"50";
"827";"1";"Axe Blast Deodorant Body Spray (For Men)";"Axe";"150 ml";"162.000000";"180.000000";"50";
"828";"1";"Axe Apollo Deodorant Body Spray (For Men)";"Axe";"150 ml";"148.500000";"165.000000";"50";
"829";"0";"Axe Denim Deodorant Body Spray (For Men)";"Axe";"";"";"";"";
"830";"1";"Axe Dark Temptation Deodorant Body Spray (For Men)";"Axe";"150 ml";"162.000000";"180.000000";"50";
"831";"1";"Axe Pulse Deodorant Body Spray (For Men)";"Axe";"150 ml";"162.000000";"180.000000";"50";
"832";"0";"Axe Dimension Deodorant Body Spray (For Men)";"Axe";"";"";"";"";
"833";"0";"Axe Googly Deodorant Body Spray (For Men)";"Axe";"";"";"";"";
